iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnkufrac(1)	M_lnCltot(1)	M_lnClmet(1)	M_lnVdist(1)	M_lnVdistmet(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnkufrac(1)	SD_lnVdist(1)	SD_lnVdistmet(1)	GSD_Ccpt(1)	GSD_Cmet(1)	GSD_Qu(1)	GSD_Q_fec(1)	GSD_Qu_met(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnkufrac(1.1)	lnVdist(1.1)	lnVdistmet(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnkufrac(1.2)	lnVdist(1.2)	lnVdistmet(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnkufrac(1.3)	lnVdist(1.3)	lnVdistmet(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnkufrac(1.4)	lnVdist(1.4)	lnVdistmet(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnkufrac(1.5)	lnVdist(1.5)	lnVdistmet(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnkufrac(1.6)	lnVdist(1.6)	lnVdistmet(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnkufrac(1.7)	lnVdist(1.7)	lnVdistmet(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnkufrac(1.8)	lnVdist(1.8)	lnVdistmet(1.8)	lnFgutabs(1.9)	lnkgutelim(1.9)	lnkufrac(1.9)	lnVdist(1.9)	lnVdistmet(1.9)	lnFgutabs(1.10)	lnkgutelim(1.10)	lnkufrac(1.10)	lnVdist(1.10)	lnVdistmet(1.10)	LnPrior	LnData	LnPosterior
620	-1.85136	1.16092	-1.32872	-3.73404	-1.10795	-0.961722	-1.92437	0.0837414	0.487112	0.447996	0.419739	0.0895835	1.29865	1.28566	1.29723	1.19584	1.29957	0.209503	-0.364115	1.8203	-0.504716	-1.6434	-1.3924	1.25058	-1.41514	1.26099	0.373599	0.484014	2.60663	0.928887	-1.1639	0.434434	-0.510271	-4.52027	-0.670915	-0.314524	1.22447	-0.0436529	0.557968	1.46398	-0.193416	-0.70912	-0.225681	0.765064	-0.723482	-0.813332	-0.0566023	1.39807	2.34981	0.30676	-4.71574	0.0889107	-0.939035	-0.039757	1.65253	-0.989255	0.681403	-0.408723	1.13191	0.251582	0.72635	0.159507	0.950263	2.19395	-1.58387	0.972712	-0.780306	-1.037618e+002	-9.840942e+002	-1.087856e+003
630	-1.97829	1.24192	-1.36395	-3.73598	-2.57552	-0.961722	-1.92437	0.212063	0.467545	0.398714	0.411274	0.0518426	1.29946	1.12407	1.29763	1.21096	1.29968	-1.06632	0.244871	1.69421	-0.917507	-1.09731	-0.549015	0.370767	-1.52898	0.832849	-0.502312	-1.66036	0.977663	1.63464	-0.426153	0.0282189	0.396353	-4.8567	-0.366051	0.195553	-0.476453	-0.99364	-0.0649127	1.8514	-0.119069	0.721047	0.969869	1.94551	-1.54085	-0.68496	-0.107161	0.790891	1.426	0.454888	-4.93655	0.85636	-0.345004	1.79739	1.93286	-1.05285	0.951119	1.80995	0.744157	0.367413	0.587569	-0.438379	1.36846	0.899818	-1.91153	0.84528	0.242922	-1.038851e+002	-9.737618e+002	-1.077647e+003
640	-2.25607	1.31859	-1.41601	-3.73357	-3.56141	-0.940322	-2.80284	0.0673974	0.530353	0.438235	0.462219	0.525186	1.29946	1.23845	1.29501	1.171	1.2982	-1.08586	1.30013	1.95125	-0.640723	1.83723	-0.722972	-1.02649	-1.61133	0.583188	1.45971	-0.599928	0.347233	1.57629	-1.07505	-0.955352	-1.03644	-4.35734	-0.00548727	0.0368328	0.113044	-2.04268	0.437863	1.81004	-0.0295514	0.453594	-0.881272	1.48635	-1.23204	-0.585417	1.52718	-0.114599	1.80477	0.41515	-4.40642	2.40637	-0.487208	0.101579	1.77358	-1.15916	0.0689283	-0.0237363	2.22518	0.12174	0.439114	-0.0227009	0.13972	0.264053	-1.551	0.746726	-1.19448	-1.093742e+002	-9.850522e+002	-1.094426e+003
650	-1.90281	0.992747	-1.38667	-3.70633	-1.67951	-1.01182	-1.24766	0.0528343	0.482312	0.500282	0.494821	0.0142854	1.29878	1.18967	1.29803	1.25695	1.29918	-1.37556	0.868703	1.77414	0.126445	-1.86654	0.917055	0.966465	-1.71204	0.966403	1.10288	-0.599928	-0.343511	1.32783	-0.53969	-0.344803	-0.203589	-4.73714	-0.211929	-0.14761	-1.51787	0.322709	0.597142	1.57725	-0.173341	-0.996039	-0.881272	1.93449	-0.732635	-0.2851	-0.376674	-0.86695	2.18243	0.534768	-3.76701	-0.610039	-0.953202	0.978726	1.55921	-0.489201	-0.283039	-1.78719	1.5288	0.272675	0.741405	-1.3428	0.09847	0.974178	-1.52958	0.746726	-0.75512	-9.967550e+001	-9.766263e+002	-1.076302e+003
660	-1.753	1.54984	-1.37752	-3.73544	-1.58223	-1.05537	-1.88028	0.138378	0.596008	0.556316	0.487812	0.187777	1.29777	1.25916	1.2981	1.25896	1.29982	-1.5833	-0.255538	1.40967	-0.251989	0.413501	-0.279865	1.76181	-1.30266	1.09291	-0.0650241	-0.599928	-1.07591	0.891655	-0.628601	-0.595987	-0.624024	-4.20088	-0.265145	0.435451	-1.28756	0.987538	1.31326	1.4448	0.373199	-0.265453	0.630027	1.87237	-1.32212	-0.424284	0.113223	-0.142998	0.96092	0.638436	-3.84261	-0.379612	0.436672	-0.505783	1.39863	-0.331413	-2.18609	0.210941	0.0514518	0.246239	0.71482	0.210473	0.169598	-0.794293	-1.31106	0.800777	0.425173	-9.518407e+001	-9.771239e+002	-1.072308e+003
670	-1.53755	2.03881	-1.29766	-3.72889	-1.44984	-0.99341	-0.118359	0.138378	0.690159	0.506819	0.506043	0.301786	1.2976	1.1143	1.2981	1.27464	1.29959	0.644723	1.04871	1.40967	-0.245965	-0.0496445	1.07083	-0.191097	-1.37168	0.82438	-1.39324	-1.17733	-1.67736	1.33937	-0.238431	-0.262317	0.361042	-4.20061	-0.267813	0.178232	0.139821	1.11453	-1.20283	1.28628	-0.109551	-0.414287	0.630027	0.397787	-1.76643	-0.622568	0.506215	-0.875481	0.757834	0.27832	-3.84261	-1.62086	0.930497	-0.15207	1.35353	-0.70859	1.09538	-0.304627	0.95313	-0.0481498	0.470554	0.732776	0.866871	1.9781	-1.70814	0.481749	1.34811	-9.899295e+001	-9.801175e+002	-1.079110e+003
680	-1.61949	1.96099	-1.30487	-3.75072	-1.34649	-1.02665	-2.21803	0.120728	0.669225	0.518149	0.566439	0.0222479	1.2999	1.10788	1.29444	1.14435	1.29846	0.324795	-0.827742	1.52755	-0.245965	0.337842	-1.0544	0.645419	-1.65348	0.806425	0.599938	1.37671	-0.0751017	1.00803	-0.692835	-0.457828	-0.0879983	-4.30536	-0.267813	0.41356	0.0888553	0.621203	-0.0652428	1.38197	0.021916	0.741658	-2.74474	0.759109	-1.05871	-0.618948	-2.36421	1.4698	-0.196752	0.649412	-3.44024	0.286236	-0.620394	0.76636	1.42119	-0.380354	0.863057	0.392855	0.667784	-0.232218	0.378145	0.732776	1.93523	1.16859	-1.19236	0.707679	0.726117	-9.979566e+001	-9.770281e+002	-1.076824e+003
690	-1.44073	1.94927	-1.24133	-3.69903	-0.947579	-0.967059	-0.929484	0.0020006	0.618825	0.4906	0.534365	0.140226	1.29974	1.12168	1.29762	1.10376	1.29986	0.32298	-0.457997	1.15346	-0.358609	-2.2095	0.287153	0.0718192	-1.65348	0.911569	-1.61973	-0.570344	0.850685	1.07869	-0.407929	0.129445	-1.40104	-4.81198	-0.747163	0.152154	0.816498	-0.652413	1.22527	1.24138	-0.0851779	-1.40618	0.384245	2.096	-1.10603	-0.391787	-0.525528	0.497133	0.385736	0.176749	-3.44024	-0.766393	1.25374	-0.100815	1.39811	-0.61907	3.27081	0.381961	1.6502	-0.149252	0.519788	2.01207	1.18127	0.627847	-1.94051	0.461038	0.87165	-1.064815e+002	-9.728389e+002	-1.079320e+003
700	-2.24889	2.27257	-1.23158	-3.7462	-1.18009	-0.968886	-1.5525	0.0020006	0.792328	0.569055	0.545778	0.00955238	1.2994	1.12754	1.29966	1.20108	1.29978	1.87019	0.672272	0.988831	-0.306799	2.23378	-0.390479	-0.896983	-1.43738	0.958164	1.4063	-0.933168	-1.73604	1.10989	-0.243845	-1.11531	0.657531	-4.48176	-0.236514	-0.0251291	-1.98543	0.831098	0.229913	1.11238	-0.044658	0.696047	0.0449594	-0.0201577	-1.13417	-0.393375	-2.14188	0.173842	-0.209346	0.363917	-3.76003	-0.270075	0.537839	0.518978	1.23096	-0.585826	-0.545068	-0.168048	-0.219809	0.0349404	0.359422	-1.5927	-0.879748	0.0965743	-2.01155	0.305271	0.626045	-1.044763e+002	-9.756164e+002	-1.080093e+003
710	-0.916151	2.62294	-1.24082	-3.6661	-2.90252	-0.935638	-2.81	0.0020006	0.652064	0.506466	0.524609	0.231672	1.29844	1.19169	1.29901	1.28017	1.29997	0.0052561	0.366324	1.07947	-0.388918	0.950149	-2.18696	-0.292144	-1.77518	0.418736	1.13143	-0.933168	-2.31624	1.10989	-0.394782	-0.760435	0.37403	-4.27612	-0.522306	0.279441	0.32085	-1.1748	-0.390358	1.0611	-0.102889	0.232328	1.15901	-0.80241	-1.08128	-0.663204	0.193775	0.607497	-0.98583	0.459338	-3.72261	0.517538	0.707918	0.737807	1.343	-0.649467	2.01817	0.250138	0.594619	-0.226449	0.52567	0.816163	0.136569	-0.199995	-1.54481	0.701577	1.26412	-9.971830e+001	-9.843492e+002	-1.084068e+003
720	-1.46767	2.41521	-1.1725	-3.67499	-1.64574	-0.89267	-1.30843	0.0020006	0.603246	0.476178	0.506836	0.341844	1.29809	1.1457	1.29901	1.26088	1.2993	-0.208976	-1.6769	1.09335	-0.0443343	0.334025	-0.26209	0.414652	-1.67606	0.837911	-0.347124	-0.193748	-1.41059	0.946005	-0.554047	-0.540423	1.70386	-4.29439	-0.632743	0.788675	-0.47839	1.60258	-0.416161	0.97685	0.0522429	-0.151017	0.329315	-0.453917	-1.38115	-0.614125	1.06579	1.25829	1.64477	-0.0220931	-3.69608	1.15104	1.13052	0.301762	1.37252	-0.279929	1.46086	2.53876	0.45626	-0.0236465	0.523899	0.816163	-1.08445	0.580529	-1.69033	0.753085	0.239307	-9.942558e+001	-9.902505e+002	-1.089676e+003
730	-2.09033	2.03985	-1.1355	-3.671	-0.438067	-0.886003	-0.164769	0.269065	0.589092	0.473167	0.490065	0.198403	1.29587	1.14629	1.29994	1.17658	  1.3	0.450524	-1.16398	1.15201	-0.940541	0.178737	-0.26284	0.417163	-1.61427	0.96186	-1.30524	-0.193748	-1.46644	0.88956	-0.301344	0.35345	-0.52072	-5.05627	-0.823582	0.340164	-0.244898	-0.236046	-1.04485	1.23421	-0.121197	1.56287	-1.62895	-0.557853	-1.42568	-0.298234	-0.619828	1.11036	0.0902648	0.082232	-3.69608	-0.794759	0.727365	-1.16045	1.32966	-0.862738	-0.316218	-1.28965	-0.0115226	-0.430048	0.61044	0.6896	0.157853	-0.547993	-1.87562	0.451669	0.147816	-9.834480e+001	-9.907879e+002	-1.089133e+003
740	-0.368005	1.85675	-1.13664	-3.73991	-0.410783	-0.902332	-0.932049	0.37622	0.552343	0.545292	0.575683	0.0145346	1.29636	1.14147	1.29994	1.22766	1.29868	-0.411996	0.00273902	1.07145	-0.496859	-0.850128	-0.862166	1.6202	-2.06851	0.404792	-0.0573652	0.55252	-0.660584	1.0253	-0.301344	-1.16136	-0.910077	-5.10453	-0.464773	0.215281	-0.102161	0.211199	0.689298	0.956711	-0.0547545	-1.27311	1.17485	2.72757	-1.42568	-0.735371	-0.331209	-0.528418	1.01925	0.0878148	-3.56393	-0.386268	-0.581682	1.12641	1.03572	-0.541076	-0.0166039	-0.954959	-0.187652	-0.228379	0.248848	1.03348	0.291366	-0.639226	-1.67513	0.582279	0.298035	-1.017172e+002	-9.754474e+002	-1.077165e+003
750	-1.68502	1.32956	-1.15372	-3.76185	-2.09533	-0.903619	-1.3729	0.192866	0.579321	0.572502	0.590327	0.106355	1.29919	1.14777	1.29861	1.29272	1.29922	-0.392618	0.356648	0.805903	-0.659206	-2.74285	0.448752	0.446991	-1.57651	0.712028	-1.34668	0.402277	-0.518869	0.560106	-0.765361	0.103855	0.106037	-4.4064	-0.362821	-0.359999	-0.0781027	0.414652	0.834779	0.956711	-0.196829	0.546693	0.427799	2.31738	-1.31089	-0.733845	-1.46357	-0.528418	-0.344873	0.123172	-3.56393	0.88457	0.350379	1.21119	1.34357	-0.68171	0.122964	-0.539702	2.36752	-0.319201	0.416711	1.03348	0.204735	1.05396	-1.90117	0.563572	0.555826	-9.743616e+001	-9.808594e+002	-1.078296e+003
760	-1.01855	1.34673	-1.20539	-3.70263	-1.11668	-0.932122	-1.72228	0.192866	0.636628	0.587485	0.537891	0.0652971	1.29965	1.10111	1.29873	1.12529	1.29971	0.953092	1.23839	1.07464	-0.787847	0.106962	0.693332	0.684209	-1.4215	0.618596	0.23769	0.153462	-0.65565	0.871156	-0.765361	-0.480183	1.01382	-4.4064	-0.444516	-0.401522	0.291164	-0.315671	0.175097	1.05633	0.126361	2.00283	0.470853	2.17739	-1.09991	-0.734187	0.0721624	-0.156556	2.2466	0.385291	-3.77876	1.72192	-0.13083	0.196525	0.985527	-0.699469	-1.32263	-1.73993	1.26299	-0.19396	0.430657	-1.46501	-0.530671	-0.096742	-1.59187	0.563572	1.82411	-1.014883e+002	-9.731349e+002	-1.074623e+003
770	-1.31744	1.34456	-1.31099	-3.70127	-2.36523	-0.888482	-1.67199	0.262324	0.682155	0.634419	0.535049	0.213157	1.29947	1.14791	1.286	1.12721	1.29971	0.00346332	-0.145927	1.09838	-0.374148	2.17361	0.83136	0.766331	-1.48377	0.461312	0.221638	-0.326053	0.141685	0.925069	-0.504698	0.960153	-0.273754	-3.72265	-0.128497	-0.129836	-0.354909	-0.315671	-0.334184	1.12169	-0.23384	0.12831	-0.301846	0.657764	-0.691266	-0.622888	-0.671253	-1.07951	1.27532	0.239058	-3.77876	-1.30225	1.64663	0.292653	1.21793	-0.552918	0.154321	-0.201958	0.0978514	0.0241102	0.258145	-1.62321	-1.25751	1.24982	-1.12181	0.80757	0.142433	-9.167536e+001	-9.752352e+002	-1.066911e+003
780	-1.78571	1.27434	-1.26558	-3.73984	-0.702992	-0.929749	-0.414129	0.171123	0.55572	0.607956	0.503508	0.177709	1.2962	1.26246	1.29611	1.12317	1.29982	0.23619	0.274402	1.05068	-0.374148	1.54101	0.443545	-0.666818	-1.25331	0.406057	0.42803	0.357087	-1.13855	0.922866	-0.717811	-1.52037	-1.55345	-4.74962	-0.525211	-0.239258	0.0340398	-0.529747	-0.524272	1.10551	-0.187415	0.196166	0.245267	1.40217	-1.26301	-0.600218	0.418502	1.46213	0.116411	0.298374	-3.81569	0.463436	0.192606	1.98053	1.10952	-0.823849	0.0809014	-0.456851	0.98695	-0.0881773	0.38421	0.93419	-0.0809233	1.45531	-1.5662	0.638328	0.482486	-9.568397e+001	-9.788613e+002	-1.074545e+003
790	-1.55455	1.69076	-1.24613	-3.75416	-1.65308	-0.956053	-1.46437	0.350399	0.602146	0.587098	0.407964	0.281015	1.29982	1.23384	1.29523	1.11126	1.29986	0.819855	0.638428	1.073	-0.504265	-1.14308	0.56522	1.24289	-1.37818	0.937314	-1.89775	0.357087	-0.364961	0.692775	-1.02286	-2.02624	1.20063	-4.47496	-0.331506	0.303828	0.355893	0.414867	0.996539	0.950823	-0.382062	0.196166	1.40913	0.65051	-1.00594	-0.916851	1.044	-0.419955	0.812519	0.424525	-4.79914	-1.21536	-1.76333	0.0438473	1.09386	-1.17712	-0.580066	0.92198	0.816025	-0.0881773	0.5025	0.376815	0.551112	-0.737611	-1.40153	1.25172	-0.37391	-1.026596e+002	-9.767591e+002	-1.079419e+003
800	-1.84301	1.52407	-1.20725	-3.74236	-1.37405	-0.832242	-0.598338	0.34894	0.66368	0.556707	0.434546	0.233643	1.29863	1.28847	1.2979	1.1154	1.29966	1.88574	0.574175	1.12929	-0.985879	-1.83499	0.720219	-0.0169769	-1.44637	0.352112	0.862195	-0.723705	0.650501	0.559966	-0.929548	-0.681939	-0.96488	-3.40891	-0.529155	0.093543	0.0262663	0.166312	-0.912011	0.984945	-0.592293	-0.463659	-0.0422728	0.65051	-1.16459	-1.19059	-0.118064	0.659958	0.862354	0.607154	-4.6284	-1.84408	1.56002	1.14841	1.14041	-1.13994	0.139261	-0.288661	1.27544	0.0678492	0.386268	1.74654	0.610246	1.2345	-1.66521	0.470466	-2.52618	-1.013973e+002	-9.806712e+002	-1.082068e+003
810	-0.541905	1.39198	-1.17906	-3.69046	-1.51197	-0.850124	-1.69757	0.0879391	0.774148	0.53572	0.436754	0.392479	1.29845	1.14851	1.28617	1.12313	1.29985	1.38316	1.10117	1.12929	-0.492302	-0.72203	0.0479232	0.529309	-1.437	0.730928	-0.736996	1.04947	-0.744513	0.517495	-1.33442	-0.173805	-1.91651	-3.40891	-0.70006	-0.104066	-2.1684	-0.33611	0.439557	0.915672	-0.40421	-2.45224	2.36172	0.65051	-1.41057	-1.10161	0.414995	0.45431	0.868301	0.268956	-4.6284	-1.55402	-0.252255	0.574062	1.11576	-1.02796	-1.99907	-1.4963	1.5049	-0.464586	0.313523	0.429613	-0.229395	0.381321	-1.78058	0.564888	-0.975084	-1.077091e+002	-9.762556e+002	-1.083965e+003
820	-0.507246	1.13612	-1.21734	-3.67425	-0.783263	-0.83305	-1.63539	0.106384	0.802121	0.584716	0.391844	0.156868	1.29905	1.17977	1.29893	1.11886	1.29936	-0.371642	0.195595	1.12929	-0.759499	1.74083	-0.223943	1.96463	-1.55537	1.02678	0.125044	0.765816	-0.204468	0.785002	-1.33442	0.652799	0.615404	-3.35448	-0.602143	-1.06788	0.748863	-0.33611	-0.164942	1.04474	-0.362445	0.309989	-0.896399	1.2346	-1.28727	-1.06982	-0.765935	-1.48958	0.654467	0.354424	-4.93657	-0.403236	1.16333	0.448829	1.09387	-1.02225	-1.05677	0.27739	0.468479	0.0191447	0.347394	0.429613	1.08734	1.28786	-1.89284	0.210042	0.054622	-1.003983e+002	-9.717303e+002	-1.072129e+003
830	-0.597736	1.48005	-1.26947	-3.70795	-0.978957	-0.775957	-1.19694	0.0310467	0.878759	0.513663	0.464773	0.056914	1.29809	1.1391	1.29625	1.2731	1.29931	2.14045	0.921893	1.01729	-1.22886	-0.124704	0.241337	1.1397	-1.84544	0.355837	0.872766	1.50323	-0.636441	0.827109	-1.07784	0.149149	-1.25758	-3.30011	-0.597116	-0.644075	0.354044	-0.619202	-0.272429	1.25879	-0.677589	-0.977813	0.799168	0.702873	-1.17731	-0.951563	-1.97709	-0.0631614	0.777401	0.534113	-4.63151	-0.715768	0.174076	1.32607	1.26796	-1.34739	1.89241	0.851215	1.6537	-0.110926	0.158572	0.904786	-0.770309	1.44077	-1.88774	0.158047	1.64901	-1.067533e+002	-9.741133e+002	-1.080867e+003
840	-1.68065	1.72301	-1.26728	-3.68584	-2.31644	-0.840672	-3.44836	0.200341	0.997073	0.522838	0.446684	0.334169	1.29761	1.11316	1.29267	1.12779	1.29995	-1.73958	0.30423	1.34706	-0.414392	-0.655335	-0.687206	0.804236	-1.64576	0.546055	-0.755389	0.903499	-0.329475	1.12078	-0.855634	-0.490839	2.25298	-3.30011	-0.495179	-0.624877	0.122425	-1.73914	0.140175	1.18376	-0.2532	0.570052	-1.07929	0.669422	-1.17731	-0.733066	0.382449	-2.7905	0.733847	0.127466	-4.49704	0.810019	-0.906938	0.534344	1.46904	-0.826741	-0.909107	-0.470758	0.253962	-0.191814	0.0633013	0.904786	-0.00378063	2.16805	-2.10382	0.514628	-0.597841	-1.112297e+002	-9.738761e+002	-1.085106e+003
850	-1.56278	1.60041	-1.26967	-3.70565	-2.59534	-0.848847	-2.57429	0.178965	0.860093	0.513528	0.462444	0.236272	1.29985	1.21644	1.28443	1.13878	1.29985	0.577204	-1.42904	1.14291	-0.575604	-1.42429	0.672157	0.423002	-1.85904	0.507896	0.254897	0.452665	0.11569	1.17344	-0.855634	1.16844	1.50942	-3.29699	-0.178844	-0.332182	2.21353	-1.10376	-0.216487	1.04183	-0.396728	-2.59966	-0.565832	1.58819	-1.2104	-0.70809	-0.574338	1.3057	0.608381	0.257683	-4.51255	-1.80011	-0.0748701	1.72325	1.27464	-0.782654	-0.46788	0.536892	1.43053	-0.210424	0.401919	-0.867447	-0.00378063	1.40638	-1.87409	0.35418	0.360377	-1.068700e+002	-9.802404e+002	-1.087110e+003
860	-2.12158	1.64782	-1.28409	-3.72477	-1.72316	-0.799436	-1.87033	0.236635	0.967196	0.509845	0.453263	0.0258791	1.29899	1.15431	1.29999	1.15323	1.2997	2.79703	0.267234	1.45885	-1.01772	0.403697	0.619499	0.771121	-1.37462	0.449756	-0.44613	-0.216091	-0.194999	1.17344	-0.855634	-1.34573	-1.09981	-3.09242	-0.575365	-0.863244	1.06089	-1.10376	-0.527161	1.2681	-0.495665	-1.65931	-0.565832	1.70204	-1.24897	-0.929459	-1.31078	-0.0786658	1.16882	-0.255125	-4.13797	-1.23326	-0.663359	-0.00291449	1.20453	-1.0647	-1.30719	1.14291	1.26505	-0.0444965	0.0107189	-0.867447	1.0749	0.0844014	-1.64186	0.237836	0.280293	-1.037147e+002	-9.817326e+002	-1.085447e+003
870	-0.978997	1.74994	-1.24791	-3.67432	-2.24517	-0.795085	-1.8583	0.351325	0.828946	0.52174	0.497648	0.205461	1.29898	1.18916	1.29692	1.23854	1.29864	0.991954	-0.101628	1.54516	-0.507803	-0.0452735	1.87289	1.50734	-1.64433	0.410074	1.83923	-0.216091	0.474664	0.807569	-0.94318	-0.575829	1.12382	-3.00329	-0.557427	-0.0966888	-0.980949	0.558622	0.051647	1.16906	-0.174255	-0.378043	-0.172767	0.361903	-1.15208	-0.983482	0.127599	-0.0786658	0.48361	-0.0347172	-4.28374	-0.627602	0.398146	1.50584	1.36848	-0.756012	-0.669831	0.101655	1.13054	-0.0815838	0.186411	-0.867447	-0.479445	0.0463997	-1.64008	0.327915	0.153672	-9.541487e+001	-9.769564e+002	-1.072371e+003
880	-0.317921	1.4716	-1.28397	-3.68738	-2.24106	-0.90303	-3.94928	0.00122507	0.79553	0.489259	0.487595	0.297779	1.29977	1.23229	1.29865	1.13874	1.29886	0.65236	1.89172	1.09426	-0.507803	0.00292251	-0.378112	0.690063	-1.65704	0.865744	-0.738263	0.560143	-0.548439	1.04657	-0.855581	2.35363	-0.964051	-3.57981	-0.539074	-0.531224	-0.387895	-0.87952	-0.678108	1.34029	-0.174346	-1.43986	0.923229	1.44873	-1.41289	-0.557463	-0.177966	1.32408	-0.275558	0.346399	-4.18125	-0.176231	-0.757661	1.1863	1.47858	-0.455897	-0.906088	1.39237	2.50449	-0.112192	0.515744	-0.867447	-1.40625	0.0055991	-1.85847	0.258699	0.656262	-1.076139e+002	-9.721574e+002	-1.079771e+003
890	-1.05644	1.38415	-1.35958	-3.68677	-1.76455	-0.935249	-0.815572	0.0763005	0.760859	0.476358	0.497787	0.108872	1.29978	1.19817	1.29641	1.10163	1.29751	0.245834	-0.643801	1.41399	-0.643495	0.225408	-0.982879	0.847486	-1.48142	0.767282	-0.867796	0.14765	0.299406	1.29244	-0.412143	-2.71606	0.383856	-3.17121	-0.578549	-0.075533	1.15211	0.679917	1.50343	1.22308	-0.174945	0.660611	1.41834	0.961521	-1.1285	-0.595166	1.46566	0.694484	0.861654	0.212314	-3.46253	-0.662684	-1.67575	0.065174	1.3708	-0.647769	1.30225	-0.189298	-0.542921	-0.0184201	0.590271	-1.26689	-0.372981	0.150674	-1.47988	0.62325	-0.842147	-9.243059e+001	-9.914128e+002	-1.083843e+003
900	-1.35148	1.33832	-1.29545	-3.75811	-1.96974	-0.997619	-1.7139	0.119546	0.778544	0.48627	0.51889	0.0360768	1.29899	1.20509	1.29755	1.21243	1.29976	0.184298	0.935873	1.27908	-0.567375	-0.469019	-1.09174	0.772761	-1.93528	0.563019	-0.0210813	0.353484	1.55653	1.05205	-0.217566	-1.21637	0.764372	-3.17121	-0.17965	0.191593	1.11246	-0.446337	1.21122	1.58261	-0.0484459	-1.30795	0.321495	0.70563	-1.50371	-0.679265	-1.3744	0.553414	1.25809	0.417602	-3.46253	-1.10072	-1.54662	0.637598	1.46916	-0.500876	-0.42058	-2.20079	1.40344	-0.0895213	0.496788	-0.560661	0.660401	0.159284	-1.68153	0.62325	1.08041	-9.515836e+001	-9.775243e+002	-1.072683e+003
910	-1.1902	1.54064	-1.21419	-3.6512	-2.27946	-0.9454	-3.20978	0.326315	0.787266	0.49311	0.53642	0.0903296	1.2995	1.20705	1.29119	1.23136	1.29957	0.282488	0.892947	1.25625	-0.476459	-0.300108	-0.69837	0.341692	-1.82037	0.828314	-0.5463	0.353484	-0.523963	1.07881	-0.297552	-0.0535791	1.51939	-3.17121	-0.191083	0.173485	0.119565	0.340595	-0.00608698	1.28543	0.0449356	-0.682393	0.723488	1.38801	-1.31456	-0.603788	0.545622	0.0702255	1.34763	-0.130931	-3.44014	-0.606956	0.821921	1.88287	1.4261	-0.526277	-1.84374	0.241292	0.622219	-0.186753	0.629646	-0.560661	0.0805861	-0.140677	-1.69497	0.732396	-0.425914	-9.336763e+001	-9.750676e+002	-1.068435e+003
920	-1.73732	1.41936	-1.23856	-3.72399	-1.82955	-0.938331	-2.02685	0.411051	0.719451	0.518279	0.507235	0.0760338	1.29782	1.11168	1.29757	1.1847	1.29957	-1.26531	-0.706889	0.9622	-0.636049	-1.60576	-1.87422	0.480754	-1.21392	1.1749	0.321642	0.353484	0.1393	0.941274	-0.460645	-0.619842	0.376499	-3.05117	0.0249884	0.385257	-1.78718	-1.36371	-0.417401	1.19951	-0.141688	1.42902	0.723488	1.15677	-1.22138	-0.522353	-0.576409	1.2872	-0.355733	-0.119912	-4.05681	0.727055	0.559483	0.225878	1.4261	-0.536543	0.0622554	-0.717132	1.66101	0.0150609	0.363253	-1.81807	-0.000174916	1.82599	-2.05099	0.395454	0.308615	-9.803055e+001	-9.832474e+002	-1.081278e+003
930	-1.18395	1.55956	-1.18105	-3.71186	-2.02489	-0.955703	-1.7671	0.393951	0.736348	0.560978	0.471555	0.0970263	1.29775	1.10109	1.29667	1.21684	1.29954	0.944769	0.626899	1.07886	-0.607452	-0.788809	-1.02111	0.693326	-1.49494	0.712735	-0.549775	-0.341763	-1.13834	0.715423	-0.862352	0.132972	0.424662	-3.58885	-0.468113	0.23224	-0.716045	0.0028042	-0.166499	0.918145	-0.0392579	0.238319	0.481467	1.15677	-1.32183	-0.844743	-1.2096	-1.73508	1.40151	0.163001	-4.09845	-0.645751	-0.247253	0.605287	1.21186	-0.590369	-1.37375	1.97238	0.949861	0.0933954	0.789396	-1.75253	1.17317	0.220593	-2.05099	0.433701	-1.22413	-9.841139e+001	-9.735729e+002	-1.071984e+003
940	-1.15552	1.90157	-1.11151	-3.75272	-2.04339	-0.955071	-2.43311	0.22972	0.737305	0.554084	0.530054	0.20844	1.29843	1.13523	1.29993	1.18141	1.29903	0.787605	0.704582	1.08515	-0.376081	-1.21339	0.118949	0.0517328	-1.58917	0.822241	-0.776149	1.31498	-0.299034	0.583462	-0.656294	-1.02814	1.72312	-3.9864	-0.295922	0.458781	-0.889337	-0.488813	1.72271	1.08902	0.120265	1.54192	1.09046	0.514036	-1.72358	-0.697975	2.3568	-0.117423	0.694306	-0.18921	-3.59549	-1.14217	-1.16686	0.39208	1.06327	-0.561646	-0.608084	0.345682	0.705473	-0.327432	0.361137	1.32197	0.531967	-0.325949	-1.43413	0.875521	-0.697302	-9.975612e+001	-9.786944e+002	-1.078450e+003
