iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnkufrac(1)	M_lnCltot(1)	M_lnClmet(1)	M_lnVdist(1)	M_lnVdistmet(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnkufrac(1)	SD_lnVdist(1)	SD_lnVdistmet(1)	GSD_Ccpt(1)	GSD_Cmet(1)	GSD_Qu(1)	GSD_Q_fec(1)	GSD_Qu_met(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnkufrac(1.1)	lnVdist(1.1)	lnVdistmet(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnkufrac(1.2)	lnVdist(1.2)	lnVdistmet(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnkufrac(1.3)	lnVdist(1.3)	lnVdistmet(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnkufrac(1.4)	lnVdist(1.4)	lnVdistmet(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnkufrac(1.5)	lnVdist(1.5)	lnVdistmet(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnkufrac(1.6)	lnVdist(1.6)	lnVdistmet(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnkufrac(1.7)	lnVdist(1.7)	lnVdistmet(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnkufrac(1.8)	lnVdist(1.8)	lnVdistmet(1.8)	lnFgutabs(1.9)	lnkgutelim(1.9)	lnkufrac(1.9)	lnVdist(1.9)	lnVdistmet(1.9)	lnFgutabs(1.10)	lnkgutelim(1.10)	lnkufrac(1.10)	lnVdist(1.10)	lnVdistmet(1.10)	LnPrior	LnData	LnPosterior
850	-0.701069	1.16036	-1.33164	-3.67693	-1.19892	-1.22119	-1.7421	0.0354671	0.577646	0.459369	0.459615	0.39085	1.29878	1.16663	1.29891	1.21643	1.29938	0.210424	-0.337333	1.37923	0.176997	-0.336987	1.42688	0.131849	-1.29096	1.20246	-0.913092	0.248861	0.673861	1.37419	-0.211697	-0.016565	1.50662	-4.46295	-0.439396	-0.13133	-1.46119	1.59199	1.07041	1.47997	0.680073	0.916249	0.358902	1.97732	-1.06754	0.0576594	0.0815116	1.32868	0.346022	0.25674	-3.62783	1.04683	0.397398	0.66227	1.7981	0.166809	0.265953	1.00088	1.05745	0.180991	1.24842	1.5178	-0.276994	0.624014	-1.67225	1.47312	1.39683	-9.924698e+001	-9.805853e+002	-1.079832e+003
860	-0.812602	1.21372	-1.40591	-3.7032	-2.04771	-1.19739	-1.67806	0.0244318	0.734463	0.468531	0.481802	0.265931	1.29942	1.16681	1.29716	1.27922	1.29998	1.35086	0.176004	1.83189	0.0713736	2.22156	2.33703	0.0659685	-1.40544	1.43604	0.168635	-0.313651	-0.405094	1.4449	-0.233253	-0.00858108	1.67892	-3.31991	-0.113188	0.192643	-0.303926	-0.0650109	0.597529	1.58492	0.469479	-0.0040311	0.358902	0.703188	-1.19036	-0.265984	1.49054	0.911012	1.12894	0.621071	-3.21824	0.423259	-0.726412	0.652659	1.67415	0.0997548	-0.15303	-0.800842	-0.164003	0.0285995	0.885539	0.259129	1.40023	0.669272	-1.55867	1.315	0.304651	-9.375119e+001	-9.758016e+002	-1.069553e+003
870	-1.08563	1.02242	-1.3781	-3.73431	-2.39415	-1.28086	-2.22032	0.0644822	0.746683	0.468531	0.590065	0.0891825	1.29986	1.18708	1.28905	1.22679	1.29995	-0.0508228	-0.211917	1.61675	-0.0627146	-0.333458	0.488288	0.74176	-1.45316	1.4384	-0.788331	1.0455	1.21794	1.12149	-0.0754652	0.0337597	-0.922583	-3.31991	-0.0138159	0.412219	2.98015	-2.16241	0.0917993	1.43773	0.416413	1.21503	-0.281235	1.7318	-0.859463	0.119266	0.343689	-0.871169	0.409441	0.675612	-2.70542	0.8229	-0.871455	1.20186	2.01499	0.125676	1.28503	1.99463	0.927344	0.150128	0.681554	-0.17221	-0.889647	0.669272	-1.46185	1.17099	-0.563052	-9.712069e+001	-9.801038e+002	-1.077224e+003
880	-1.52306	1.13927	-1.40709	-3.70478	-1.05139	-1.32656	-2.00407	0.0423852	0.817117	0.468531	0.571565	0.112367	1.29951	1.19371	1.28322	1.2577	1.29897	0.499283	-0.49398	1.42834	-0.100682	-0.268861	-0.33461	0.74176	-1.31864	1.57717	-0.933363	-1.09142	1.28215	1.70481	0.764401	0.453695	-1.12631	-2.99729	-0.225978	0.43823	-0.384356	-1.10195	0.0353308	1.75783	0.517812	-1.38243	0.97957	0.806956	-0.878599	0.0470414	-0.00824196	-0.821342	0.611903	0.51936	-2.69568	1.35534	0.101677	1.26849	1.74936	0.304114	-0.349956	0.774804	1.53744	0.223024	1.11032	0.660458	0.152291	1.66674	-1.8605	1.22607	-2.50017	-9.725166e+001	-9.810004e+002	-1.078252e+003
890	-2.22251	1.47669	-1.45189	-3.67408	-2.25866	-1.2622	-3.41474	0.469767	0.879931	0.468531	0.500428	0.169931	1.29957	1.13978	1.29189	1.29903	1.29915	-0.265712	0.17081	1.60538	-0.289126	-2.02648	0.85661	0.74176	-0.858622	1.54458	0.650023	-0.419296	0.841694	1.40476	0.241566	-0.102082	-1.02694	-2.75376	0.000409888	1.02552	1.13642	-1.36156	0.884914	1.73781	0.433388	-0.518667	-1.10391	3.1306	-1.05798	-0.120589	-0.0375544	0.608628	0.643547	0.636494	-3.04886	-1.13404	-0.923139	1.2612	1.96605	-0.255763	0.53414	0.28232	-0.0196678	0.223024	1.10086	-1.67454	-0.00731131	1.38925	-1.39979	1.52949	-1.4344	-1.054967e+002	-9.822903e+002	-1.087787e+003
900	-0.598777	1.93295	-1.41466	-3.6677	-0.936302	-1.2736	-1.59249	0.282808	0.685508	0.469086	0.508039	0.127764	1.29945	1.28893	1.29844	1.25347	1.2999	-0.176974	-0.498805	1.61255	0.0486009	-1.30481	-0.940629	-0.606502	-1.46036	1.42328	0.144384	-1.84489	0.841694	1.4089	-0.0370127	-0.236639	3.0688	-3.33335	0.00541373	1.21038	0.825031	0.284409	-0.0572224	1.90141	0.649742	-2.38799	-1.22752	0.962495	-0.964442	0.238022	-1.69859	-0.175605	0.620614	0.698525	-2.98111	-1.64402	-0.739129	0.637319	1.65165	0.0268174	-0.479886	0.638807	0.37394	0.223024	1.249	0.881675	0.338722	0.231474	-1.56926	1.20733	0.612068	-1.016607e+002	-9.767715e+002	-1.078432e+003
910	-0.0690751	1.87283	-1.41352	-3.75191	-1.18151	-1.2988	-2.51663	0.150414	0.717053	0.469086	0.485196	0.202635	1.29998	1.24049	1.29937	1.22478	1.2998	-0.176974	0.358487	1.8794	0.489162	1.39901	-1.43271	-0.606502	-1.18118	1.52121	0.298614	1.73379	-0.351864	1.25504	-0.0447159	-0.236639	0.175961	-3.68019	0.189594	1.40872	-0.545893	1.57378	1.92433	1.56635	0.60238	0.949178	-0.0978969	-0.38628	-1.32631	-0.0135451	0.115185	1.21124	1.52903	0.274866	-3.52794	-0.219358	0.00270033	0.849472	1.86826	-0.0395779	-0.804556	-0.986509	1.99047	0.292942	1.07886	-0.272512	-0.580658	0.608423	-0.948339	1.4495	0.446405	-1.015134e+002	-9.775644e+002	-1.079078e+003
920	-0.378039	1.82368	-1.46203	-3.74639	-1.31979	-1.2899	-3.45864	0.290553	0.787158	0.496903	0.494715	0.108286	1.29988	1.23972	1.29113	1.11841	1.29763	-0.176974	0.91316	1.53683	-0.269493	-0.734035	1.13054	-0.439004	-1.38928	1.30159	-1.06291	0.0744064	-0.872613	1.34401	0.308741	0.39096	0.852597	-3.68019	-0.171112	0.445088	-0.912729	-0.247306	-0.978891	1.74877	0.586872	1.38948	-0.0438146	-0.162019	-0.998351	-0.114639	0.991781	-0.110243	0.197998	0.620238	-3.26951	1.66289	0.537525	0.918079	1.71372	-0.141608	0.0125732	-0.0946195	1.69211	0.502485	1.26462	-0.0364767	0.517798	1.09669	-1.25527	1.47141	0.281377	-9.928933e+001	-9.779779e+002	-1.077267e+003
930	-0.314702	1.38737	-1.40368	-3.68527	-1.70843	-1.10687	-1.78976	0.124121	0.664806	0.496903	0.550481	0.174757	1.29979	1.12558	1.29426	1.23181	1.29751	-2.37701	-0.673412	1.41939	-0.119351	0.374267	0.499866	1.29293	-1.53412	0.89164	-0.190729	-0.850416	0.282506	1.35517	-0.175844	-0.553143	-0.426055	-4.23664	0.142963	0.341641	-1.11215	0.206826	-0.00618842	1.67428	0.511548	-0.128378	-0.151751	1.11599	-0.998351	-0.345346	0.448419	-0.0337958	0.663304	0.908586	-3.35193	-1.31192	-0.575041	1.09449	1.81242	-0.21115	1.29495	1.07185	-0.303401	0.0973635	0.92072	-1.11227	1.48001	0.686918	-1.41721	0.897554	-0.385384	-9.590893e+001	-9.800460e+002	-1.075955e+003
940	-1.95171	1.55409	-1.36487	-3.67156	-2.91358	-1.00376	-2.20183	0.00371493	0.500399	0.468622	0.560028	0.0908928	1.29926	1.16085	1.29463	1.18222	1.29993	-0.767352	-0.239463	1.53996	-0.882569	-1.377	1.62716	0.683457	-1.64669	0.865432	-0.95325	-0.107412	-1.15522	1.30637	-0.230075	0.295033	-0.846679	-4.67613	-0.137489	0.654944	-0.0487774	1.93496	-0.217149	1.68644	0.070419	-0.128378	-0.151751	0.06165	-1.05035	-0.210409	0.214448	0.907714	0.111001	0.688006	-3.33574	-1.17772	-0.300467	0.232637	1.61036	-0.170112	-1.00964	0.479068	1.33289	-0.0639562	0.616234	-0.879383	1.73892	0.829134	-1.35613	1.00124	-0.982084	-9.402892e+001	-9.831788e+002	-1.077208e+003
950	-2.27738	1.5116	-1.33746	-3.6394	-3.41105	-1.04913	-2.34272	0.244863	0.785248	0.45941	0.55026	0.0590275	1.2999	1.13565	1.29731	1.15184	1.29992	-0.226581	-0.880056	1.31592	-0.448995	-0.737981	0.404814	0.683457	-1.87843	1.16624	-0.852339	1.60969	-0.308718	1.30637	-0.182894	1.17179	-1.18959	-3.04247	-0.105203	0.583281	1.34261	-1.2893	0.539869	1.51385	0.042505	1.93848	1.97892	0.941458	-1.04368	-0.372667	-1.51719	1.00544	1.70906	0.694399	-2.95466	-0.751894	1.34045	0.0865924	1.81706	0.055331	-1.46178	-0.723783	-0.547112	-0.070538	0.521494	-0.284863	1.5908	1.07958	-1.44305	0.896243	-0.338205	-9.809005e+001	-9.837585e+002	-1.081849e+003
960	-1.0724	1.57606	-1.24476	-3.62898	-2.63642	-0.999319	-3.49158	0.240851	0.811031	0.45941	0.552225	0.0149055	1.29979	1.20542	1.29753	1.11701	1.29959	-1.44014	-0.529814	1.39533	-0.182351	-1.78082	-0.970388	0.227756	-1.99251	1.03243	0.884554	-0.308664	-0.308718	0.732267	-0.549185	1.09807	0.931258	-3.37003	-0.326428	0.209699	0.0561812	0.474875	-0.129406	1.3664	0.163312	-1.22934	2.16149	0.941458	-1.04368	-0.319388	-0.117284	-0.702937	0.872866	0.252637	-3.28051	-0.114774	-0.346203	0.212718	1.49664	-2.66084e-005	2.32399	-0.418537	0.464655	-0.122971	0.60548	2.281	-1.00499	1.2421	-2.07044	0.694779	-0.138929	-1.009371e+002	-9.742136e+002	-1.075151e+003
970	-1.0589	1.79881	-1.33313	-3.65028	-1.39475	-0.983408	-0.673947	0.22115	0.81704	0.502257	0.581504	0.0962984	1.29764	1.10646	1.29902	1.14748	1.29982	0.992619	0.206844	1.36331	-0.169533	-1.10709	-0.80216	0.760924	-1.12772	0.939943	-0.300843	0.599398	-0.205887	1.06459	-0.620394	0.527389	-0.746366	-3.54679	-0.116837	0.138062	-1.10241	0.942008	0.302017	1.47624	0.104842	0.351492	-0.527076	0.413033	-1.1485	-0.544541	1.15498	0.784818	0.519203	0.748957	-2.97879	0.330108	0.24938	0.398283	1.28215	-0.494473	1.45861	0.303382	0.0833624	0.00135048	0.522594	-1.40566	-1.03939	1.2421	-1.58336	0.844626	-1.17836	-9.066667e+001	-9.779689e+002	-1.068636e+003
980	-0.672823	1.7247	-1.42336	-3.71053	-2.61009	-0.984334	-2.1983	0.0829701	0.775731	0.511089	0.599318	0.108576	1.29941	1.15331	1.29902	1.11482	1.29854	-0.707118	-1.43218	1.54592	-0.581982	-1.62664	-0.61436	0.865898	-1.35755	0.800003	-1.87623	0.397932	-0.619526	1.06459	-0.652188	-1.22536	1.95018	-3.85827	-0.0931957	0.451964	-1.52901	0.390661	0.302017	1.48384	-0.155779	-0.674137	0.912503	0.682896	-0.816219	-0.516199	-0.821732	0.441054	0.269121	0.729432	-3.22493	1.19268	-0.114185	-0.166031	1.66318	-0.31215	-0.19497	0.369053	0.903688	0.514135	0.598483	-0.796007	-0.0516288	1.2421	-1.08418	0.722556	1.36825	-9.698920e+001	-9.781954e+002	-1.075185e+003
990	-1.26862	1.97459	-1.33573	-3.71392	-0.839488	-0.92467	-0.418516	0.0829701	0.779519	0.502056	0.575947	0.159847	1.29944	1.24766	1.29487	1.14214	1.29952	0.96552	-0.608718	1.57884	-0.397267	-0.905166	-0.331728	-0.141679	-1.32969	0.776044	-1.45806	-1.48707	0.0191505	1.41299	-0.618916	-1.07404	0.452185	-3.95192	-0.227107	-0.154953	-0.930097	0.817455	-1.06303	1.48384	-0.0123332	-0.331313	0.452551	-0.0237902	-1.35333	-0.441511	0.0812543	0.441054	1.21936	0.455709	-3.31496	-0.210958	-1.34204	-0.166031	1.5403	-0.577086	-0.0360012	0.369053	0.0677102	0.0823509	0.37274	-0.309866	-0.177432	1.1168	-1.79069	0.541488	-2.22625	-9.605014e+001	-9.750036e+002	-1.071054e+003
1000	-1.32825	1.9469	-1.33098	-3.72726	-2.31236	-0.954301	-1.76097	0.0829701	0.757148	0.470458	0.576406	0.00402538	1.29948	1.29105	1.29487	1.12534	1.29974	-0.0615448	0.30318	1.65656	-0.408911	0.0377148	-0.331728	0.295566	-1.81181	0.52104	0.859424	-0.850001	0.441314	0.950881	-0.0945828	0.932447	0.580695	-3.69837	-0.386445	0.0730127	-1.87857	-0.993598	0.504485	1.19964	-0.115339	0.0482632	-0.429568	0.167977	-1.23935	-0.48775	-1.08605	-0.796577	-0.0828925	0.648515	-3.18404	0.434932	-0.872767	0.868956	1.61452	-0.424509	-1.14707	-0.851864	0.61629	0.429726	0.37274	-0.349801	-0.437762	1.64336	-1.79069	0.36916	-0.0112912	-9.030097e+001	-9.861368e+002	-1.076438e+003
